Date,Symbol,Series,Open,High,Low,Close
2016-03-23,ASIANPAINT,EQ,853.35,856.9,846.25,850.0
2016-03-28,ASIANPAINT,EQ,850.0,857.45,842.7,845.4
2016-03-29,ASIANPAINT,EQ,847.4,860.0,845.0,856.1
2016-03-30,ASIANPAINT,EQ,864.0,885.0,861.85,881.85
2016-03-31,ASIANPAINT,EQ,880.5,884.25,865.1,868.4
2016-04-01,ASIANPAINT,EQ,871.0,883.95,865.0,870.0
2016-04-04,ASIANPAINT,EQ,874.0,888.5,865.25,886.15
2016-04-05,ASIANPAINT,EQ,885.4,885.4,862.0,869.85
2016-04-06,ASIANPAINT,EQ,869.7,875.0,860.65,863.3
2016-04-07,ASIANPAINT,EQ,864.0,869.0,855.05,858.25
2016-04-08,ASIANPAINT,EQ,860.0,861.45,849.6,851.55
2016-04-11,ASIANPAINT,EQ,850.0,861.9,842.75,860.0
2016-04-12,ASIANPAINT,EQ,861.8,870.0,859.5,866.9
2016-04-13,ASIANPAINT,EQ,870.5,876.0,866.0,874.35
2016-04-18,ASIANPAINT,EQ,884.25,886.55,875.0,885.2
2016-04-20,ASIANPAINT,EQ,885.0,887.75,875.25,885.8
2016-04-21,ASIANPAINT,EQ,890.0,895.0,885.1,889.15
2016-04-22,ASIANPAINT,EQ,885.7,893.7,869.4,871.55
2016-04-25,ASIANPAINT,EQ,870.4,870.4,856.0,861.75
2016-04-26,ASIANPAINT,EQ,864.2,880.0,859.05,876.9
2016-04-27,ASIANPAINT,EQ,875.7,891.0,871.0,889.85
2016-04-28,ASIANPAINT,EQ,889.85,894.5,870.0,873.1
2016-04-29,ASIANPAINT,EQ,873.0,876.0,861.65,866.25
2016-05-02,ASIANPAINT,EQ,864.0,867.5,860.65,864.8
2016-05-03,ASIANPAINT,EQ,869.5,886.9,865.4,872.0
2016-05-04,ASIANPAINT,EQ,872.0,879.0,864.0,873.6
2016-05-05,ASIANPAINT,EQ,874.1,875.45,862.45,867.05
2016-05-06,ASIANPAINT,EQ,863.95,890.0,861.5,889.05
2016-05-09,ASIANPAINT,EQ,894.95,913.9,893.65,906.6
2016-05-10,ASIANPAINT,EQ,904.95,908.25,893.45,898.35
2016-05-11,ASIANPAINT,EQ,892.0,919.0,887.5,907.85
2016-05-12,ASIANPAINT,EQ,920.0,933.9,917.2,928.8
2016-05-13,ASIANPAINT,EQ,928.75,948.0,927.6,943.65
2016-05-16,ASIANPAINT,EQ,948.95,957.8,945.0,952.65
2016-05-17,ASIANPAINT,EQ,953.5,972.0,947.75,969.65
2016-05-18,ASIANPAINT,EQ,969.0,971.0,952.45,963.25
2016-05-19,ASIANPAINT,EQ,968.85,968.85,952.05,956.8
2016-05-20,ASIANPAINT,EQ,956.0,963.0,950.75,956.0
2016-05-23,ASIANPAINT,EQ,959.9,960.0,943.65,946.6
2016-05-24,ASIANPAINT,EQ,952.4,962.4,941.7,956.25
2016-05-25,ASIANPAINT,EQ,963.15,985.0,962.8,982.25
2016-05-26,ASIANPAINT,EQ,988.55,999.5,973.45,991.85
2016-05-27,ASIANPAINT,EQ,991.9,1001.8,986.45,998.25
2016-05-30,ASIANPAINT,EQ,994.0,1004.25,978.45,984.9
2016-05-31,ASIANPAINT,EQ,988.0,995.5,980.7,984.85
2016-06-01,ASIANPAINT,EQ,989.05,1025.0,989.05,1021.7
2016-06-02,ASIANPAINT,EQ,1007.0,1029.0,996.55,1024.05
2016-06-03,ASIANPAINT,EQ,1023.5,1032.1,1013.5,1025.3
2016-06-06,ASIANPAINT,EQ,1017.1,1032.35,1016.6,1026.3
2016-06-07,ASIANPAINT,EQ,1025.35,1037.45,1024.6,1032.75
2016-06-08,ASIANPAINT,EQ,1029.0,1029.0,1011.25,1018.05
2016-06-09,ASIANPAINT,EQ,1018.0,1019.0,995.7,998.8
2016-06-10,ASIANPAINT,EQ,994.95,999.0,989.6,992.05
2016-06-13,ASIANPAINT,EQ,987.0,996.5,985.1,994.9
2016-06-14,ASIANPAINT,EQ,995.0,999.0,978.6,986.5
2016-06-15,ASIANPAINT,EQ,986.0,1002.0,986.0,998.4
2016-06-16,ASIANPAINT,EQ,993.75,1009.0,986.2,1006.55
2016-06-17,ASIANPAINT,EQ,1010.0,1014.85,994.0,999.6
2016-06-20,ASIANPAINT,EQ,994.95,997.0,986.25,991.5
2016-06-21,ASIANPAINT,EQ,990.0,991.0,977.2,982.05
2016-06-22,ASIANPAINT,EQ,980.0,989.45,978.5,985.45
2016-06-23,ASIANPAINT,EQ,986.1,990.0,980.3,984.1
2016-06-24,ASIANPAINT,EQ,974.1,993.0,963.6,989.55
2016-06-27,ASIANPAINT,EQ,970.25,992.95,970.25,974.3
2016-06-28,ASIANPAINT,EQ,981.0,985.0,975.35,980.2
2016-06-29,ASIANPAINT,EQ,978.25,999.3,978.25,994.2
2016-06-30,ASIANPAINT,EQ,1004.85,1009.0,996.05,1003.3
2016-07-01,ASIANPAINT,EQ,1002.8,1011.1,995.45,1002.5
2016-07-04,ASIANPAINT,EQ,1008.0,1017.05,998.2,1000.4
